Vicon Pose Position (t_x);t_y;t_z;Vicon Pose Quat (q_w);q_x;q_y;q_z
2.4087;2.5721;1.13661;-0.0179131;-0.0218616;-0.0171918;0.999453
2.40948;2.58067;1.13785;-0.0170602;-0.0216216;-0.0175236;0.999467
2.41085;2.58936;1.13888;-0.0157874;-0.0205439;-0.0171876;0.999517
2.41201;2.5981;1.13962;-0.0148351;-0.0190999;-0.0167451;0.999567
2.41499;2.61581;1.14061;-0.0114514;-0.0173115;-0.0168641;0.999642
2.4165;2.62486;1.14077;-0.00928952;-0.0157331;-0.0170284;0.999688
2.41805;2.63389;1.14073;-0.00749839;-0.0136986;-0.0167932;0.999737
2.41964;2.643;1.1405;-0.00528898;-0.0124131;-0.0168302;0.999767
2.42112;2.65225;1.14004;-0.00323256;-0.0110187;-0.0170244;0.999789
2.4235;2.6709;1.13864;0.000298952;-0.00882698;-0.0173894;0.99981
2.42479;2.68026;1.13726;0.00223316;-0.0055277;-0.0165855;0.999845
2.4256;2.68963;1.13598;0.00371856;-0.00338931;-0.0164106;0.999853
2.42624;2.69924;1.13453;0.00436488;-0.00108355;-0.0161268;0.99986
2.42692;2.71841;1.13124;0.0062428;0.00309924;-0.0163515;0.999842
2.42682;2.72812;1.12941;0.00659413;0.005772;-0.0162743;0.999829
2.42657;2.73786;1.1275;0.00675768;0.00737817;-0.0161708;0.999819
2.426;2.74771;1.12548;0.0065834;0.00935679;-0.0161534;0.999804
2.42507;2.75758;1.12351;0.00595085;0.0104016;-0.0160989;0.999799
2.4242;2.76762;1.12134;0.00533761;0.0120601;-0.0160422;0.999784
2.42169;2.78795;1.11732;0.00317472;0.0119831;-0.0164214;0.999788
2.4202;2.79821;1.11515;0.00184834;0.0119284;-0.0162593;0.999795
2.41864;2.80845;1.11317;0.000443336;0.0105494;-0.016799;0.999803
2.41715;2.8188;1.11113;-0.0011137;0.00801469;-0.0165503;0.99983
2.41538;2.82918;1.10912;-0.00299806;0.00598205;-0.0169416;0.999834
2.41187;2.84991;1.1049;-0.00704567;0.00182528;-0.0156158;0.999852
2.41012;2.86038;1.10278;-0.00898385;-0.000198649;-0.0151555;0.999845
2.40816;2.87105;1.10065;-0.0108476;-0.00123255;-0.0152036;0.999825
2.40653;2.88155;1.0985;-0.0126854;-0.0031391;-0.0145352;0.999809
2.40323;2.90299;1.09411;-0.0165945;-0.00630873;-0.0126;0.999763
2.40168;2.91387;1.09215;-0.0187641;-0.00740627;-0.0116566;0.999729
2.40023;2.92482;1.09;-0.0204013;-0.00864838;-0.0102058;0.999702
2.3989;2.93576;1.08779;-0.0220444;-0.00904206;-0.00805526;0.999684
2.39771;2.94676;1.08574;-0.0235095;-0.00964805;-0.00609993;0.999658
2.39665;2.95771;1.08378;-0.0248039;-0.00974769;-0.00403552;0.999637
2.39487;2.97936;1.07987;-0.027486;-0.0102687;0.00173888;0.999568
2.39429;2.98994;1.07822;-0.028272;-0.0103777;0.00481169;0.999535
2.3937;3.00037;1.07686;-0.0288721;-0.0114257;0.00750837;0.99949
2.39343;3.01084;1.07574;-0.0296326;-0.012913;0.0103702;0.999424
2.39309;3.03102;1.07441;-0.0304989;-0.0148178;0.0153733;0.999307
2.3932;3.04076;1.07441;-0.0309396;-0.0158096;0.017452;0.999244
2.39343;3.05995;1.07549;-0.0314482;-0.0188315;0.0205272;0.999117
2.3936;3.06942;1.07664;-0.0311677;-0.0207077;0.0210028;0.999079
2.39424;3.08807;1.08005;-0.0314476;-0.0244243;0.0213732;0.998978
2.39468;3.09731;1.08234;-0.0310385;-0.0264117;0.0205143;0.998959
2.3947;3.10656;1.0848;-0.0309378;-0.0279906;0.0193872;0.998941
2.39497;3.11564;1.08758;-0.0303304;-0.02832;0.0181489;0.998974
2.3947;3.12484;1.09061;-0.0309903;-0.0277483;0.0162591;0.999002
2.39456;3.13385;1.0936;-0.0315701;-0.0261795;0.0145634;0.999052
2.39372;3.15145;1.09958;-0.0310534;-0.0221185;0.0114824;0.999207
2.39334;3.16016;1.10254;-0.0311461;-0.0197916;0.0100936;0.999268
2.39223;3.16901;1.10527;-0.0314993;-0.0174397;0.00898278;0.999311
2.39141;3.17773;1.10817;-0.0317214;-0.0161506;0.00756727;0.999338
2.3902;3.18641;1.11077;-0.0327228;-0.0138967;0.00712855;0.999342
2.38788;3.20372;1.11586;-0.0339388;-0.0131719;0.00595086;0.999319
2.38619;3.21215;1.11825;-0.0357277;-0.0137466;0.00544748;0.999252
2.38443;3.22085;1.12066;-0.0373364;-0.0159371;0.00440428;0.999166
2.38291;3.22947;1.12297;-0.038608;-0.0174856;0.00363898;0.999095
2.37936;3.24661;1.12753;-0.0426229;-0.02389;0.00168145;0.998804
2.37769;3.25539;1.12974;-0.0441102;-0.0263341;3.45316e-05;0.99868
2.37591;3.26396;1.13174;-0.0463131;-0.0293034;-0.000808543;0.998497
2.37419;3.27283;1.1338;-0.0481546;-0.0318842;-0.00271536;0.998327
2.37267;3.28168;1.13561;-0.0494311;-0.0333875;-0.00429398;0.99821
2.37105;3.29056;1.13731;-0.0512871;-0.0370481;-0.00597903;0.997979
2.36903;3.30831;1.1402;-0.0536393;-0.0393549;-0.00930794;0.997741
2.36814;3.3174;1.14149;-0.0547598;-0.0397325;-0.0108712;0.997649
2.36712;3.32621;1.14241;-0.0563191;-0.0405857;-0.0124908;0.997509
2.36689;3.33499;1.14298;-0.0552784;-0.039721;-0.0138424;0.997585
2.36627;3.3534;1.14407;-0.0553737;-0.0395529;-0.016252;0.99755
2.36642;3.36253;1.14432;-0.0547633;-0.039089;-0.0176991;0.997577
2.36685;3.37184;1.14435;-0.0535767;-0.0381908;-0.018627;0.997659
2.36701;3.38112;1.14394;-0.0532947;-0.0366749;-0.0193013;0.997718
2.36707;3.39049;1.14365;-0.0539572;-0.035821;-0.0206428;0.997687
2.36834;3.40994;1.14253;-0.0510281;-0.0326893;-0.0224409;0.99791
2.3691;3.41951;1.1416;-0.0491327;-0.0305857;-0.0231216;0.998056
2.36958;3.42946;1.14079;-0.048605;-0.0286178;-0.0241336;0.998116
2.37022;3.43923;1.13961;-0.0475221;-0.0265922;-0.0244751;0.998216
2.37104;3.44913;1.13844;-0.0452376;-0.0244108;-0.0248849;0.998368
2.37152;3.45889;1.13708;-0.0445089;-0.0226672;-0.0251429;0.998435
2.37253;3.47865;1.13424;-0.0413451;-0.0190077;-0.0251901;0.998646
2.37315;3.48905;1.13307;-0.0405821;-0.0167472;-0.0256527;0.998706
2.37327;3.49923;1.1318;-0.0391989;-0.0166951;-0.0259109;0.998756
2.37334;3.50965;1.13041;-0.038629;-0.0139077;-0.0260653;0.998817
2.37361;3.52003;1.12909;-0.0366731;-0.0114189;-0.024994;0.998949
2.37225;3.54091;1.12675;-0.0363013;-0.00856059;-0.0240682;0.999014
2.37173;3.55148;1.12575;-0.0348898;-0.00715848;-0.0231199;0.999098
2.37065;3.56222;1.12463;-0.0359973;-0.00626754;-0.0212084;0.999107
2.3694;3.57274;1.12408;-0.0359788;-0.00669244;-0.0213543;0.999102
2.36813;3.5833;1.12333;-0.0366487;-0.00652827;-0.0199266;0.999108
2.3657;3.60385;1.12224;-0.0369473;-0.00704453;-0.0165189;0.999156
2.36408;3.61406;1.12232;-0.0371107;-0.00771812;-0.0157481;0.999157
2.3623;3.62407;1.12263;-0.0378586;-0.00893253;-0.0141244;0.999143
2.36096;3.6339;1.12311;-0.0373552;-0.0102814;-0.0127104;0.999168
2.35799;3.65332;1.12485;-0.0391887;-0.0129037;-0.0111852;0.999086
2.3568;3.66231;1.12602;-0.0403317;-0.0137785;-0.0105968;0.999035
2.35542;3.67147;1.12733;-0.040975;-0.0141133;-0.0091177;0.999019
2.35471;3.68082;1.12958;-0.0407878;-0.015894;-0.0107216;0.998984
2.35382;3.6896;1.13183;-0.0403862;-0.0169627;-0.0108894;0.998981
2.35308;3.69843;1.13423;-0.0407833;-0.0184724;-0.0112323;0.998934
2.35249;3.71609;1.13977;-0.0401546;-0.0212692;-0.0138331;0.998871
2.35219;3.72474;1.14266;-0.0401781;-0.023292;-0.0149675;0.998809
2.35212;3.73323;1.14547;-0.0396662;-0.0253803;-0.0156739;0.998768
2.3522;3.74186;1.1486;-0.0409311;-0.027959;-0.0175143;0.998617
2.35323;3.75031;1.15174;-0.0393395;-0.0300341;-0.0197204;0.99858
2.35482;3.76726;1.15707;-0.0393938;-0.0334944;-0.0219287;0.998421
2.35608;3.77569;1.15953;-0.0379238;-0.0341487;-0.022911;0.998434
2.35771;3.78411;1.16182;-0.037803;-0.0351908;-0.0234348;0.99839
2.35916;3.79241;1.16373;-0.0374671;-0.0353839;-0.0238819;0.998386
2.36124;3.80072;1.16562;-0.0352293;-0.0345748;-0.0242688;0.998486
2.3662;3.81735;1.16887;-0.0315331;-0.0334457;-0.0245592;0.998641
2.36884;3.82558;1.16989;-0.0291273;-0.0309443;-0.0242777;0.998802
2.37214;3.83393;1.17096;-0.0264098;-0.0285115;-0.0239818;0.998957
2.38177;3.85898;1.17297;-0.0175106;-0.020132;-0.0237041;0.999363
2.38565;3.86731;1.1733;-0.0133822;-0.0161883;-0.0237939;0.999496
2.38897;3.8758;1.17348;-0.00950074;-0.0127724;-0.0239602;0.999586
2.39221;3.88427;1.17341;-0.00690964;-0.0092481;-0.0232037;0.999664
2.39519;3.89298;1.17349;-0.00378408;-0.00580204;-0.0248032;0.999668
2.39843;3.90146;1.17322;-0.00109272;-0.00256814;-0.0252905;0.999676
2.40394;3.91839;1.1721;0.00369033;0.00363089;-0.0250979;0.999672
2.40645;3.92724;1.17151;0.00641929;0.00709635;-0.0254271;0.999631
2.40838;3.93595;1.17054;0.0085788;0.0101408;-0.0258704;0.999577
2.41008;3.94493;1.16969;0.0100268;0.0120788;-0.026574;0.999524
2.41168;3.95369;1.1686;0.0112725;0.0142019;-0.0265734;0.999482
2.41298;3.96254;1.16733;0.0123336;0.0159177;-0.0264694;0.999447
2.41441;3.98055;1.16481;0.0134536;0.0185781;-0.0281488;0.999341
2.41469;3.98973;1.16347;0.0130202;0.0186099;-0.0290798;0.999319
2.41496;3.9988;1.16198;0.0126292;0.0189136;-0.0286682;0.99933
2.41464;4.00825;1.16071;0.0118535;0.0173289;-0.0295773;0.999342
2.4142;4.02694;1.15743;0.0104766;0.0165727;-0.0294734;0.999373
2.41358;4.03671;1.15587;0.0100866;0.0147791;-0.029715;0.999398
2.41273;4.04631;1.15424;0.0089097;0.014072;-0.029307;0.999432
2.41232;4.05618;1.15292;0.00844243;0.0123201;-0.0307969;0.999414
2.41008;4.07546;1.14957;0.0037239;0.00900219;-0.0301022;0.999499
2.40933;4.08516;1.14797;0.00203911;0.00677584;-0.0297549;0.999532
2.40871;4.09503;1.14641;-0.000148294;0.00585015;-0.0297974;0.999539
2.40772;4.10455;1.14483;-0.00174756;0.00399361;-0.0295857;0.999553
2.40682;4.1147;1.14348;-0.00391347;0.00214542;-0.0294597;0.999556
2.40586;4.13436;1.14037;-0.00672876;0.000440572;-0.0285136;0.999571
2.40532;4.14441;1.13875;-0.00835735;0.000976064;-0.0270336;0.999599
2.40506;4.15457;1.13743;-0.00932086;0.000525467;-0.0265077;0.999605
2.40463;4.16496;1.1361;-0.0105666;0.0014141;-0.0256572;0.999614
2.4043;4.17541;1.13491;-0.0110963;0.00311728;-0.0244115;0.999636
2.40411;4.18586;1.13395;-0.012595;0.00399599;-0.0234121;0.999639
2.40445;4.20674;1.13237;-0.0127659;0.00692573;-0.0202293;0.99969
2.40433;4.21695;1.13164;-0.0139695;0.00868627;-0.0178099;0.999706
2.40485;4.2274;1.13163;-0.0133119;0.0107746;-0.0172348;0.999705
2.40507;4.23753;1.13175;-0.0143311;0.0102599;-0.0152998;0.999728
2.4056;4.25743;1.13312;-0.0134336;0.0133677;-0.0135856;0.999728
2.40578;4.26744;1.13439;-0.0153757;0.0136441;-0.0131819;0.999702
2.40601;4.27686;1.13604;-0.0157256;0.0136537;-0.012777;0.999701
2.40629;4.28588;1.13788;-0.0154367;0.0142641;-0.0125832;0.9997
2.40629;4.2952;1.1404;-0.0167963;0.0129586;-0.0131613;0.999688
2.40661;4.30413;1.14315;-0.0172182;0.0133156;-0.0142328;0.999662
2.40686;4.32152;1.14986;-0.0183226;0.0113837;-0.0181293;0.999603
2.40706;4.33045;1.15363;-0.0186582;0.010819;-0.0209914;0.999547
2.40715;4.33854;1.15709;-0.0187993;0.011059;-0.0229916;0.999498
2.40712;4.34731;1.16108;-0.020575;0.0105985;-0.0258638;0.999398
2.40749;4.35539;1.1649;-0.0202602;0.0110628;-0.0282618;0.999334
2.40753;4.37191;1.17227;-0.0209375;0.0125887;-0.0337848;0.99913
2.40733;4.38002;1.17563;-0.0215378;0.0132519;-0.0359592;0.999033
2.40696;4.38835;1.1788;-0.0223894;0.0140656;-0.0374545;0.998948
2.40656;4.39605;1.18156;-0.0221035;0.0140816;-0.0392832;0.998884
2.40625;4.40458;1.18458;-0.0235709;0.0131695;-0.040644;0.998809
2.40516;4.42081;1.18878;-0.0249849;0.0118826;-0.0418786;0.99874
2.404;4.43701;1.19183;-0.0270849;0.00751533;-0.0416883;0.998735
2.40341;4.44492;1.19323;-0.0292595;0.00367073;-0.0427811;0.998649
2.4028;4.45273;1.19414;-0.0304502;1.70292e-05;-0.0417184;0.998665
2.40172;4.46867;1.19566;-0.0319474;-0.00855157;-0.04165;0.998585
2.40109;4.47683;1.1961;-0.0330081;-0.0115583;-0.0417488;0.998516
2.40041;4.48489;1.19628;-0.0353128;-0.0158516;-0.0417114;0.99838
2.39994;4.49296;1.19623;-0.0358703;-0.0177358;-0.0419386;0.998319
2.39953;4.50131;1.19608;-0.036923;-0.0195206;-0.0420441;0.998242
2.39928;4.51744;1.1947;-0.0392295;-0.0228785;-0.0419045;0.998089
2.3993;4.52582;1.19388;-0.0396059;-0.0244922;-0.0423468;0.998017
2.39907;4.53391;1.19255;-0.0411268;-0.0253398;-0.0419664;0.997951
2.39985;4.54251;1.19132;-0.0402791;-0.0250309;-0.0421062;0.997987
2.40097;4.55919;1.18762;-0.0402909;-0.0254077;-0.0413963;0.998007
2.40146;4.568;1.18559;-0.0410545;-0.026556;-0.0408904;0.997967
2.40255;4.57689;1.18349;-0.0398964;-0.0261173;-0.0405925;0.998037
2.40361;4.58575;1.18104;-0.040278;-0.0270804;-0.0394387;0.998043
2.40504;4.59499;1.1784;-0.0388233;-0.027001;-0.0382492;0.998149
2.40671;4.60412;1.17586;-0.0367774;-0.0268909;-0.0385454;0.998218
2.40959;4.62305;1.17036;-0.0360252;-0.0284399;-0.0374718;0.998243
2.41123;4.63285;1.16741;-0.0347808;-0.0284451;-0.0361309;0.998336
2.41296;4.64257;1.1645;-0.034019;-0.0286653;-0.0356338;0.998374
2.41464;4.65238;1.16143;-0.0318814;-0.0278855;-0.0350439;0.998488
2.41661;4.66253;1.15843;-0.0307145;-0.0277157;-0.0344569;0.99855
2.42018;4.68232;1.15202;-0.0273809;-0.0254728;-0.0325452;0.99877
2.42221;4.69234;1.14891;-0.0251582;-0.0240648;-0.0321541;0.998876
2.42369;4.70215;1.14558;-0.0235855;-0.02228;-0.0309751;0.998993
2.42561;4.71249;1.14242;-0.0225368;-0.0228076;-0.0294053;0.999053
2.42722;4.72245;1.13897;-0.0201488;-0.0203652;-0.0281617;0.999193
2.42983;4.74253;1.13259;-0.0188479;-0.0180657;-0.0244388;0.99936
2.4314;4.75265;1.12911;-0.0157022;-0.0166022;-0.022597;0.999483
2.43235;4.76291;1.1261;-0.014935;-0.0162333;-0.0203806;0.999549
2.43316;4.78408;1.12034;-0.01447;-0.014579;-0.0159022;0.999663
2.43354;4.79402;1.11692;-0.0136046;-0.0136783;-0.0123107;0.999738
2.43405;4.80409;1.11432;-0.012217;-0.0139018;-0.00975372;0.999781
2.43345;4.81426;1.11197;-0.0131912;-0.0153262;-0.00747724;0.999768
2.43318;4.82454;1.1096;-0.0140712;-0.016321;-0.00276201;0.999764
2.43288;4.83438;1.10772;-0.0139609;-0.0174854;-0.000281293;0.99975
2.43205;4.85404;1.10523;-0.0157401;-0.0208639;0.00370293;0.999652
2.43155;4.87305;1.10425;-0.0162218;-0.0235787;0.00622338;0.999571
2.43119;4.8823;1.10438;-0.015909;-0.0246799;0.0077831;0.999539
2.43127;4.89179;1.105;-0.0162754;-0.0256286;0.00799327;0.999507
2.43155;4.90959;1.10681;-0.0155352;-0.0261832;0.00831199;0.999502
2.43198;4.91861;1.10834;-0.0154454;-0.0268564;0.00735858;0.999493
2.43256;4.92749;1.11001;-0.0151322;-0.0276016;0.00720314;0.999479
2.43299;4.93676;1.11219;-0.0142966;-0.0281313;0.00572861;0.999486
2.43346;4.94538;1.1143;-0.0137085;-0.0292564;0.00470336;0.999467
2.43455;4.95418;1.11645;-0.0131529;-0.0299927;0.00320775;0.999458
2.43556;4.96303;1.11888;-0.0124553;-0.0312051;0.00164741;0.999434
2.43792;4.98039;1.12347;-0.0107027;-0.0339848;-0.000760931;0.999365
2.43926;4.98912;1.12574;-0.0103619;-0.0351943;-0.00179497;0.999325
2.44101;4.99788;1.12781;-0.00904932;-0.0353345;-0.00253157;0.999331
2.44275;5.00612;1.12973;-0.00849998;-0.0363335;-0.0036278;0.999297
2.4468;5.02339;1.13343;-0.00699723;-0.0358762;-0.00392792;0.999324
2.44931;5.03179;1.13498;-0.00537664;-0.0359695;-0.00413373;0.99933
2.45186;5.03981;1.13614;-0.00254284;-0.0341566;-0.00396975;0.999405
2.45743;5.05653;1.13856;0.00123196;-0.0302305;-0.00419351;0.999533
2.46334;5.07324;1.14048;0.00617869;-0.0252739;-0.00410677;0.999653
2.46647;5.0819;1.14128;0.00904704;-0.0221227;-0.00490045;0.999702
2.46934;5.09032;1.14181;0.0111366;-0.0192343;-0.00520347;0.999739
2.47231;5.09912;1.14225;0.0142363;-0.0160842;-0.00456994;0.999759
2.47774;5.11625;1.1429;0.0192553;-0.0114455;-0.00664379;0.999727
2.48033;5.12524;1.14309;0.0213409;-0.00989478;-0.00735531;0.999696
2.48254;5.13389;1.14289;0.0233029;-0.00828138;-0.00785969;0.999663
2.48464;5.14273;1.14249;0.0255292;-0.00705664;-0.00809994;0.999616
2.48648;5.15213;1.14218;0.0262196;-0.00678895;-0.0100351;0.999583
2.48941;5.17071;1.14063;0.0282388;-0.00685543;-0.0111428;0.999516
2.49069;5.18008;1.1394;0.0288565;-0.00502333;-0.0114089;0.999506
2.49171;5.18929;1.13796;0.0295182;-0.00526323;-0.0119526;0.999479
2.49242;5.19866;1.13628;0.0293521;-0.00553449;-0.0120686;0.999481
2.49328;5.20825;1.13459;0.0296926;-0.00609251;-0.0125787;0.999461
2.49423;5.22728;1.13035;0.0293711;-0.0060713;-0.01224;0.999475
2.49448;5.23699;1.12804;0.0289848;-0.00683388;-0.0127128;0.999476
2.49467;5.247;1.12574;0.0285192;-0.00664528;-0.0124064;0.999494
2.49486;5.25673;1.12303;0.0273333;-0.00702417;-0.0122634;0.999526
2.49506;5.26677;1.12046;0.0270561;-0.00703947;-0.0117549;0.99954
2.49498;5.28678;1.11489;0.0254003;-0.00767632;-0.0110897;0.999586
2.49476;5.29668;1.11209;0.0236552;-0.00719478;-0.0103067;0.999641
2.4946;5.3065;1.10925;0.0228563;-0.00728738;-0.010305;0.999659
2.49415;5.31633;1.10598;0.0213842;-0.0059697;-0.00918863;0.999711
2.49424;5.32633;1.10305;0.0208627;-0.00619927;-0.00764957;0.999734
2.49407;5.33658;1.09999;0.0194021;-0.00702016;-0.00593825;0.999769
2.4934;5.35761;1.09422;0.0149447;-0.0107105;-0.00286181;0.999827
2.49273;5.36787;1.09144;0.0123173;-0.01011;-0.00230721;0.99987
2.49246;5.37842;1.08856;0.0111792;-0.0102961;-0.000442938;0.999884
2.4921;5.38914;1.08582;0.00957373;-0.0109763;0.00195059;0.999892
2.49182;5.40049;1.08339;0.00758368;-0.0113971;0.00461021;0.999896
2.49113;5.42165;1.0787;0.00534547;-0.0119602;0.00914223;0.999872
2.491;5.43267;1.07686;0.00383259;-0.0129634;0.0116206;0.999841
2.49095;5.44345;1.07508;0.00230789;-0.0137615;0.0140365;0.999804
2.49085;5.45367;1.07363;0.00102158;-0.0148155;0.0167705;0.999749
2.49092;5.464;1.07265;2.1406e-05;-0.0164423;0.019229;0.99968
2.49129;5.48411;1.07189;-0.00157106;-0.0196688;0.0223756;0.999555
2.49188;5.50339;1.07229;-0.00300138;-0.0229346;0.0253899;0.99941
2.49211;5.51263;1.07272;-0.00346175;-0.0235117;0.0271541;0.999349
2.49257;5.52184;1.07412;-0.00396006;-0.0251533;0.0269686;0.999312
2.49334;5.54;1.07742;-0.00453858;-0.0261753;0.0273806;0.999272
2.4937;5.54896;1.07973;-0.00452646;-0.0257681;0.025668;0.999328
2.49401;5.55797;1.08215;-0.00470827;-0.0263104;0.0245279;0.999342
2.49418;5.5668;1.08473;-0.00485359;-0.0252531;0.0232917;0.999398
2.49425;5.5758;1.08752;-0.00495531;-0.0233379;0.0211464;0.999492
2.49404;5.59309;1.09303;-0.0053487;-0.0193389;0.0190336;0.999617
2.49356;5.6021;1.09594;-0.00609507;-0.0167588;0.0175594;0.999687
2.49295;5.6105;1.0986;-0.00642674;-0.0141981;0.0164886;0.999743
2.49218;5.61948;1.10128;-0.00724831;-0.0121967;0.0155611;0.999778
2.49107;5.62814;1.10382;-0.00834104;-0.0107702;0.0148316;0.999797
2.48846;5.64516;1.10848;-0.0111493;-0.0105078;0.0138117;0.999787
2.48514;5.66308;1.11331;-0.0150624;-0.013833;0.0126428;0.999711
2.48343;5.67158;1.11521;-0.0162585;-0.0160803;0.0126605;0.999658
2.48117;5.68072;1.1172;-0.0197164;-0.0194912;0.0127231;0.999535
2.47731;5.69757;1.12129;-0.023516;-0.0276495;0.0104731;0.999286
2.47515;5.70644;1.12325;-0.0261631;-0.0315032;0.00941003;0.999117
2.473;5.71495;1.12499;-0.0284881;-0.0353382;0.00901016;0.998929
2.47085;5.7235;1.12667;-0.0310988;-0.0388243;0.00686007;0.998738
2.46867;5.73215;1.12834;-0.0332187;-0.042093;0.00511252;0.998548
2.46676;5.74064;1.12968;-0.0354746;-0.0440219;0.00338771;0.998395
2.46309;5.75778;1.13206;-0.0398552;-0.0496811;0.00112889;0.997969
2.46139;5.7664;1.13299;-0.0418703;-0.0519972;-0.00089624;0.997769
2.46015;5.77522;1.13407;-0.0427917;-0.0546839;-0.00304721;0.997582
2.4588;5.78403;1.13451;-0.0443946;-0.0553078;-0.00439977;0.997472
2.4572;5.80203;1.1353;-0.0461412;-0.0597014;-0.00758209;0.99712
2.4565;5.81108;1.13541;-0.0464713;-0.0609847;-0.00936;0.997012
2.45622;5.82021;1.1352;-0.0467558;-0.0622872;-0.0103633;0.996909
2.45609;5.82956;1.13494;-0.047097;-0.0634297;-0.0121179;0.996801
2.45618;5.83886;1.13441;-0.046591;-0.0634258;-0.0132949;0.99681
2.45686;5.85775;1.13274;-0.0453022;-0.0630501;-0.0150344;0.996868
2.45748;5.86758;1.13162;-0.0446869;-0.0627284;-0.0156396;0.996907
2.45828;5.87749;1.13036;-0.0439688;-0.0609676;-0.0161156;0.997041
2.45918;5.88724;1.12901;-0.0428065;-0.0597186;-0.0165525;0.99716
2.46007;5.89729;1.12754;-0.0412385;-0.0566531;-0.0173422;0.997391
2.46242;5.91755;1.12443;-0.0383491;-0.0524061;-0.0176105;0.997734
2.46373;5.92761;1.12264;-0.0367488;-0.0499612;-0.0176691;0.997918
2.46502;5.93784;1.12089;-0.0351283;-0.0474599;-0.0168981;0.998112
2.46629;5.94817;1.11945;-0.0335942;-0.0454194;-0.0169134;0.99826
2.46757;5.95824;1.11769;-0.0319965;-0.0428484;-0.0159652;0.998441
2.47027;5.97908;1.11438;-0.0281983;-0.0403714;-0.0144043;0.998683
2.47152;5.98958;1.11321;-0.0269416;-0.0396292;-0.0139418;0.998754
2.47268;6.00037;1.11167;-0.0253854;-0.0366898;-0.0120101;0.998932
2.47371;6.01012;1.11008;-0.0232803;-0.0323065;-0.0104471;0.999152
2.47481;6.03058;1.1082;-0.0225298;-0.0317916;-0.00767273;0.999211
2.47555;6.04066;1.10737;-0.0217138;-0.0319047;-0.00575449;0.999238
2.47624;6.05045;1.10676;-0.0206612;-0.031319;-0.00391657;0.999288
2.47671;6.06049;1.10664;-0.0200785;-0.0312907;-0.00236402;0.999306
2.47722;6.07021;1.10675;-0.0193706;-0.0313214;-0.000885624;0.999321
2.47811;6.08941;1.10808;-0.0182717;-0.0309021;0.00150342;0.999354
2.47829;6.09873;1.10918;-0.0184005;-0.032573;0.00285594;0.999296
2.47902;6.10817;1.11072;-0.0172277;-0.0318116;0.00309105;0.999341
2.47973;6.11714;1.11277;-0.0162592;-0.0327728;0.00252054;0.999327
2.48025;6.12602;1.11492;-0.0158367;-0.0322199;0.0023439;0.999353
2.4818;6.14403;1.12069;-0.0141431;-0.0327617;0.000275752;0.999363
2.48268;6.15273;1.1241;-0.0133634;-0.034453;-0.00184843;0.999315
2.48378;6.16164;1.12745;-0.012297;-0.0351961;-0.00389664;0.999297
2.48506;6.17053;1.13097;-0.0110117;-0.036793;-0.00564761;0.999246
2.48641;6.17922;1.13459;-0.00984671;-0.0380351;-0.00774697;0.999198
2.48792;6.18776;1.13823;-0.00857367;-0.0391711;-0.0097389;0.999148
2.49132;6.20471;1.14535;-0.00620797;-0.0414466;-0.0140878;0.999022
2.49332;6.21323;1.1489;-0.00459854;-0.0427687;-0.0160698;0.998945
2.49534;6.22138;1.15225;-0.00307248;-0.0440222;-0.0177608;0.998868
2.49762;6.22976;1.1548;-0.00161784;-0.0429823;-0.018966;0.998894
2.50017;6.2379;1.15783;0.00035293;-0.0433604;-0.0224337;0.998808
2.50565;6.2542;1.16281;0.00470894;-0.042459;-0.0240282;0.998798
2.50827;6.26192;1.16493;0.00640346;-0.0412001;-0.0248478;0.998821
2.5112;6.26973;1.16656;0.00917357;-0.0382936;-0.0254421;0.9989
2.51425;6.27773;1.16818;0.0119145;-0.0355815;-0.0261528;0.998953
2.51715;6.28598;1.16915;0.014871;-0.0303053;-0.0243531;0.999133
2.52317;6.30176;1.17136;0.02055;-0.0221195;-0.0265089;0.999193
2.52635;6.31002;1.17199;0.0236041;-0.0186977;-0.0266776;0.99919
2.5292;6.31814;1.1727;0.026577;-0.0142102;-0.027435;0.999169
2.53193;6.32645;1.17303;0.0292056;-0.0106556;-0.0283858;0.999113
2.53688;6.34307;1.1732;0.0343367;-0.0042285;-0.0294779;0.998967
2.53929;6.35162;1.17284;0.0367864;-0.00225892;-0.0292597;0.998892
